,paragraf,inkraftdatum,length
6990,§ 4 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2336.0
6991,§ 5 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,73.0
6992,§ 6 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1053.0
6993,§ 7 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2017.0
6994,§ 8 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2199.0
6995,§ 9 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2214.0
6996,§ 10 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1517.0
6997,§ 11 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2507.0
6998,§ 12 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2093.0
6999,§ 13 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,694.0
7000,§ 14 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1578.0
7001,§ 15 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,877.0
7002,§ 16 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1653.0
7003,§ 17 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1456.0
7004,§ 18 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2594.0
7005,§ 19 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1328.0
7006,§ 20 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1054.0
7007,§ 21 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,6684.0
7008,§ 22 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,594.0
7009,§ 23 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2167.0
7010,§ 24 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1945.0
7011,§ 25 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,199.0
7012,§ 26 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,3166.0
7013,§ 27 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,554.0
7014,§ 28 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,205.0
7015,§ 29 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2900.0
7016,§ 30 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,935.0
7017,§ 31 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1757.0
7018,§ 32 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1301.0
7019,§ 33 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,839.0
7020,§ 34 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1453.0
7021,§ 35 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,3203.0
7022,§ 36 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1276.0
7023,§ 37 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,813.0
7024,§ 38 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1831.0
7025,§ 39 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,471.0
7026,§ 40 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,505.0
7027,§ 41 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2173.0
7028,§ 42 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,630.0
7029,§ 43 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1297.0
7030,§ 44 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,407.0
7031,§ 45 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1009.0
7032,§ 46 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,316.0
7033,§ 47 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,273.0
7034,§ 48 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,288.0
7035,§ 49 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,320.0
7036,§ 50 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,421.0
7037,§ 51 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2989.0
7038,§ 52 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2271.0
7039,§ 53 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1371.0
7040,§ 54 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2277.0
7041,§ 55 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,300.0
7042,§ 56 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2316.0
7043,§ 57 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,364.0
7044,§ 58 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,643.0
7045,§ 59 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,424.0
7046,§ 60 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,921.0
7047,§ 61 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1804.0
7048,§ 62 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2141.0
7049,§ 63 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,763.0
7050,§ 64 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1169.0
7051,§ 65 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2906.0
7052,§ 66 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,1889.0
7053,§ 67 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,323.0
7054,§ 68 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,253.0
7055,§ 69 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,4145.0
7056,§ 70 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,970.0
7057,§ 71 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,858.0
7058,§ 72 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,5852.0
7059,§ 73 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2046.0
7060,§ 74 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,579.0
7061,§ 75 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,4761.0
7062,§ 76 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,5091.0
7063,§ 77 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,2275.0
7064,§ 78 Abschlussprüfer-Aufsichtsgesetz,2016-10-01,6038.0
7065,§ 79 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,1536.0
7066,§ 80 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,2917.0
7067,§ 81 Abschlussprüfer-Aufsichtsgesetz,2016-08-12,295.0
7068,§ 2 Abfallwirtschaftsgesetz 2002,2017-06-20,23718.0
7069,§ 13a Abfallwirtschaftsgesetz 2002,2017-06-20,8064.0
7070,§ 13h Abfallwirtschaftsgesetz 2002,2017-06-20,3034.0
7071,§ 14 Abfallwirtschaftsgesetz 2002,2017-06-20,6955.0
7072,§ 16 Abfallwirtschaftsgesetz 2002,2017-06-20,5480.0
7073,§ 21 Abfallwirtschaftsgesetz 2002,2017-06-20,5915.0
7074,§ 24a Abfallwirtschaftsgesetz 2002,2017-06-20,3904.0
7075,§ 25a Abfallwirtschaftsgesetz 2002,2017-06-20,6068.0
7076,§ 35 Abfallwirtschaftsgesetz 2002,2017-06-20,1743.0
7077,§ 37 Abfallwirtschaftsgesetz 2002,2017-06-20,5187.0
7078,§ 56 Abfallwirtschaftsgesetz 2002,2017-06-20,624.0
7079,§ 59a Abfallwirtschaftsgesetz 2002,2017-06-20,180.0
7080,§ 59b Abfallwirtschaftsgesetz 2002,2017-06-20,249.0
7081,§ 59c Abfallwirtschaftsgesetz 2002,2017-06-20,161.0
7082,§ 59d Abfallwirtschaftsgesetz 2002,2017-06-20,3354.0
7083,§ 59e Abfallwirtschaftsgesetz 2002,2017-06-20,1397.0
7084,§ 59f Abfallwirtschaftsgesetz 2002,2017-06-20,1814.0
7085,§ 59g Abfallwirtschaftsgesetz 2002,2017-06-20,1405.0
7086,§ 59h Abfallwirtschaftsgesetz 2002,2017-06-20,1222.0
7087,§ 59i Abfallwirtschaftsgesetz 2002,2017-06-20,478.0
7088,§ 59j Abfallwirtschaftsgesetz 2002,2017-06-20,498.0
7089,§ 59k Abfallwirtschaftsgesetz 2002,2017-06-20,4063.0
7090,§ 59l Abfallwirtschaftsgesetz 2002,2017-06-20,4045.0
7091,§ 59m Abfallwirtschaftsgesetz 2002,2017-06-20,881.0
7092,§ 64 Abfallwirtschaftsgesetz 2002,2017-06-20,456.0
7093,§ 65 Abfallwirtschaftsgesetz 2002,2017-06-20,5188.0
7094,§ 68 Abfallwirtschaftsgesetz 2002,2017-06-20,1678.0
7095,§ 69 Abfallwirtschaftsgesetz 2002,2017-06-20,6290.0
7096,§ 71 Abfallwirtschaftsgesetz 2002,2017-06-20,1395.0
7097,§ 72a Abfallwirtschaftsgesetz 2002,2017-06-20,889.0
7098,§ 73 Abfallwirtschaftsgesetz 2002,2017-06-20,3356.0
7099,§ 75 Abfallwirtschaftsgesetz 2002,2017-06-20,5698.0
7100,§ 75b Abfallwirtschaftsgesetz 2002,2017-06-20,4222.0
7101,§ 78b Abfallwirtschaftsgesetz 2002,2017-06-20,565.0
7102,§ 79 Abfallwirtschaftsgesetz 2002,2017-06-20,18319.0
7103,§ 81 Abfallwirtschaftsgesetz 2002,2017-06-20,495.0
7104,§ 82 Abfallwirtschaftsgesetz 2002,2017-06-20,3907.0
7105,§ 83 Abfallwirtschaftsgesetz 2002,2017-06-20,3663.0
7106,§ 89 Abfallwirtschaftsgesetz 2002,2017-06-20,3342.0
7107,§ 91 Abfallwirtschaftsgesetz 2002,2017-06-20,11613.0
7108,Anl. 2 Abfallwirtschaftsgesetz 2002,2017-06-20,6384.0
7109,Anl. 6 Abfallwirtschaftsgesetz 2002,2017-06-20,20543.0
7110,§ 23 Abgabenexekutionsordnung,2017-06-01,605.0
7111,§ 23a Abgabenexekutionsordnung,2017-06-01,608.0
7112,§ 42 Abgabenexekutionsordnung,2017-06-01,1807.0
7113,§ 23 Abgabenverwaltungsorganisationsgesetz 2010,2017-01-01,605.0
7114,§ 30 Abgabenverwaltungsorganisationsgesetz 2010,2017-04-13,2680.0
7115,§ 85 Abschlussprüfer-Aufsichtsgesetz,2017-07-27,241.0
7116,Art. 1 Abschlussprüfer-Aufsichtsgesetz,2017-07-27,1809.0
7117,§ 262 Aktiengesetz,2017-01-18,16118.0
7118,§ 262 Aktiengesetz,2017-07-27,16583.0
7119,§ 262 Aktiengesetz,2017-07-27,16683.0
7120,§ 262 Aktiengesetz,2017-07-27,16871.0
7121,Art. 1 Aktiengesetz,2017-07-27,1825.0
7122,Art. 6 Aktiengesetz,2017-07-27,475.0
7123,§ 73 Allgemeine Arbeitnehmerschutzverordnung,2017-05-10,1227.0
7124,§ 147 Allgemeines bürgerliches Gesetzbuch,2017-04-26,1417.0
7125,§ 149 Allgemeines bürgerliches Gesetzbuch,2017-04-26,432.0
7126,§ 181 Allgemeines bürgerliches Gesetzbuch,2017-04-26,1687.0
7127,§ 185 Allgemeines bürgerliches Gesetzbuch,2017-04-26,974.0
7128,§ 188 Allgemeines bürgerliches Gesetzbuch,2017-04-26,812.0
7129,§ 196 Allgemeines bürgerliches Gesetzbuch,2017-04-26,596.0
7130,§ 199 Allgemeines bürgerliches Gesetzbuch,2017-01-01,877.0
7131,§ 207 Allgemeines bürgerliches Gesetzbuch,2017-04-26,388.0
7132,§ 208 Allgemeines bürgerliches Gesetzbuch,2017-04-26,1706.0
7133,§ 209 Allgemeines bürgerliches Gesetzbuch,2017-04-26,369.0
7134,§ 210 Allgemeines bürgerliches Gesetzbuch,2017-04-26,868.0
7135,§ 211 Allgemeines bürgerliches Gesetzbuch,2017-04-26,844.0
7136,§ 212 Allgemeines bürgerliches Gesetzbuch,2017-04-26,886.0
7137,§ 225 Allgemeines bürgerliches Gesetzbuch,2017-04-26,307.0
7138,§ 233 Allgemeines bürgerliches Gesetzbuch,2017-01-01,610.0
7139,§ 269 Allgemeines bürgerliches Gesetzbuch,2017-01-01,403.0
7140,§ 308 Allgemeines bürgerliches Gesetzbuch,2017-01-01,112.0
7141,§ 531 Allgemeines bürgerliches Gesetzbuch,2017-01-01,205.0
7142,§ 532 Allgemeines bürgerliches Gesetzbuch,2017-01-01,190.0
7143,§ 533 Allgemeines bürgerliches Gesetzbuch,2017-01-01,133.0
7144,§ 534 Allgemeines bürgerliches Gesetzbuch,2017-01-01,284.0
7145,§ 535 Allgemeines bürgerliches Gesetzbuch,2017-01-01,449.0
7146,§ 536 Allgemeines bürgerliches Gesetzbuch,2017-01-01,337.0
7147,§ 537 Allgemeines bürgerliches Gesetzbuch,2017-01-01,489.0
7148,§ 538 Allgemeines bürgerliches Gesetzbuch,2017-01-01,71.0
7149,§ 539 Allgemeines bürgerliches Gesetzbuch,2017-01-01,339.0
7150,§ 540 Allgemeines bürgerliches Gesetzbuch,2017-01-01,507.0
7151,§ 541 Allgemeines bürgerliches Gesetzbuch,2017-01-01,731.0
7152,§ 542 Allgemeines bürgerliches Gesetzbuch,2017-01-01,181.0
7153,§ 543 Allgemeines bürgerliches Gesetzbuch,2017-01-01,522.0
7154,§ 546 Allgemeines bürgerliches Gesetzbuch,2017-01-01,151.0
7155,§ 547 Allgemeines bürgerliches Gesetzbuch,2017-01-01,183.0
7156,§ 548 Allgemeines bürgerliches Gesetzbuch,2017-01-01,176.0
7157,§ 549 Allgemeines bürgerliches Gesetzbuch,2017-01-01,208.0
7158,§ 550 Allgemeines bürgerliches Gesetzbuch,2017-01-01,289.0
7159,§ 551 Allgemeines bürgerliches Gesetzbuch,2017-01-01,446.0
7160,§ 552 Allgemeines bürgerliches Gesetzbuch,2017-01-01,486.0
7161,§ 553 Allgemeines bürgerliches Gesetzbuch,2017-01-01,509.0
7162,§ 554 Allgemeines bürgerliches Gesetzbuch,2017-01-01,303.0
7163,§ 555 Allgemeines bürgerliches Gesetzbuch,2017-01-01,138.0
7164,§ 556 Allgemeines bürgerliches Gesetzbuch,2017-01-01,405.0
7165,§ 557 Allgemeines bürgerliches Gesetzbuch,2017-01-01,220.0
7166,§ 558 Allgemeines bürgerliches Gesetzbuch,2017-01-01,261.0
7167,§ 559 Allgemeines bürgerliches Gesetzbuch,2017-01-01,632.0
7168,§ 20a Abfallwirtschaftsgesetz 2002,2018-07-13,558.0
7169,§ 21 Abfallwirtschaftsgesetz 2002,2018-05-25,5960.0
7170,§ 22 Abfallwirtschaftsgesetz 2002,2018-05-25,9562.0
7171,§ 22b Abfallwirtschaftsgesetz 2002,2018-05-25,1316.0
7172,§ 37 Abfallwirtschaftsgesetz 2002,2018-11-23,5359.0
7173,§ 40 Abfallwirtschaftsgesetz 2002,2018-11-23,6177.0
7174,§ 40a Abfallwirtschaftsgesetz 2002,2018-11-23,977.0
7175,§ 42 Abfallwirtschaftsgesetz 2002,2018-11-23,4540.0
7176,§ 78c Abfallwirtschaftsgesetz 2002,2018-11-23,1787.0
7177,§ 79 Abfallwirtschaftsgesetz 2002,2018-07-13,18524.0
7178,§ 87 Abfallwirtschaftsgesetz 2002,2018-05-25,3597.0
7179,§ 90 Abfallwirtschaftsgesetz 2002,2018-07-13,903.0
7180,§ 91 Abfallwirtschaftsgesetz 2002,2018-05-18,11819.0
7181,§ 91 Abfallwirtschaftsgesetz 2002,2018-07-13,12021.0
7182,§ 91 Abfallwirtschaftsgesetz 2002,2018-11-23,12291.0
7183,§ 25 Abgabenexekutionsordnung,2018-05-25,1213.0
7184,§ 44 Abgabenexekutionsordnung,2018-05-25,1511.0
7185,§ 90a Abgabenexekutionsordnung,2018-05-18,2860.0
7186,§ 20 Abgabenverwaltungsorganisationsgesetz 2010,2018-01-01,833.0
7187,§ 9 Abschlussprüfer-Aufsichtsgesetz,2018-05-17,2130.0
7188,§ 73 Abschlussprüfer-Aufsichtsgesetz,2018-01-03,2048.0
7189,§ 75 Abschlussprüfer-Aufsichtsgesetz,2018-01-03,4773.0
7190,§ 76 Abschlussprüfer-Aufsichtsgesetz,2018-01-03,5103.0
7191,§ 79 Abschlussprüfer-Aufsichtsgesetz,2018-01-03,1538.0
7192,§ 84 Abschlussprüfer-Aufsichtsgesetz,2018-05-17,5926.0
7193,§ 87 Abschlussprüfer-Aufsichtsgesetz,2018-05-17,353.0
7194,§ 3 Aktiengesetz,2018-01-03,615.0
7195,§ 66a Aktiengesetz,2018-01-01,1065.0
7196,§ 86 Aktiengesetz,2018-01-01,3804.0
7197,§ 95 Aktiengesetz,2018-01-03,5021.0
7198,§ 107 Aktiengesetz,2018-01-03,1699.0
7199,§ 108 Aktiengesetz,2018-01-01,3333.0
7200,§ 110 Aktiengesetz,2018-01-01,3317.0
7201,§ 148 Aktiengesetz,2018-01-03,1731.0
7202,§ 221a Aktiengesetz,2018-01-03,4338.0
7203,§ 225 Aktiengesetz,2018-01-03,2958.0
7204,§ 240 Aktiengesetz,2018-01-03,795.0
7205,§ 262 Aktiengesetz,2018-11-23,17053.0
7206,§ 21 Allgemeines bürgerliches Gesetzbuch,2018-07-01,520.0
7207,§ 24 Allgemeines bürgerliches Gesetzbuch,2018-07-01,594.0
7208,§ 141 Allgemeines bürgerliches Gesetzbuch,2018-07-01,947.0
7209,§ 142 Allgemeines bürgerliches Gesetzbuch,2018-07-01,245.0
7210,§ 146 Allgemeines bürgerliches Gesetzbuch,2018-07-01,479.0
7211,§ 147 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1390.0
7212,§ 153 Allgemeines bürgerliches Gesetzbuch,2018-07-01,833.0
7213,§ 154 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1745.0
7214,§ 156 Allgemeines bürgerliches Gesetzbuch,2018-07-01,493.0
7215,§ 158 Allgemeines bürgerliches Gesetzbuch,2018-07-01,734.0
7216,§ 164 Allgemeines bürgerliches Gesetzbuch,2018-07-01,862.0
7217,§ 165 Allgemeines bürgerliches Gesetzbuch,2018-08-01,309.0
7218,§ 172 Allgemeines bürgerliches Gesetzbuch,2018-07-01,295.0
7219,§ 173 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1155.0
7220,§ 176 Allgemeines bürgerliches Gesetzbuch,2018-07-01,245.0
7221,§ 191 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1116.0
7222,§ 192 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1129.0
7223,§ 194 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1046.0
7224,§ 195 Allgemeines bürgerliches Gesetzbuch,2018-07-01,975.0
7225,§ 196 Allgemeines bürgerliches Gesetzbuch,2018-07-01,695.0
7226,§ 200 Allgemeines bürgerliches Gesetzbuch,2018-07-01,2191.0
7227,§ 201 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1369.0
7228,§ 202 Allgemeines bürgerliches Gesetzbuch,2018-07-01,569.0
7229,§ 205 Allgemeines bürgerliches Gesetzbuch,2018-07-01,597.0
7230,§ 207 Allgemeines bürgerliches Gesetzbuch,2018-07-01,379.0
7231,§ 213 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1393.0
7232,§ 214 Allgemeines bürgerliches Gesetzbuch,2018-07-01,712.0
7233,§ 214 Allgemeines bürgerliches Gesetzbuch,2018-08-01,762.0
7234,§ 215 Allgemeines bürgerliches Gesetzbuch,2018-07-01,531.0
7235,§ 216 Allgemeines bürgerliches Gesetzbuch,2018-07-01,705.0
7236,§ 217 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1087.0
7237,§ 218 Allgemeines bürgerliches Gesetzbuch,2018-07-01,964.0
7238,§ 219 Allgemeines bürgerliches Gesetzbuch,2018-07-01,396.0
7239,§ 220 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1109.0
7240,§ 221 Allgemeines bürgerliches Gesetzbuch,2018-07-01,399.0
7241,§ 222 Allgemeines bürgerliches Gesetzbuch,2018-07-01,310.0
7242,§ 223 Allgemeines bürgerliches Gesetzbuch,2018-07-01,175.0
7243,§ 224 Allgemeines bürgerliches Gesetzbuch,2018-07-01,536.0
7244,§ 228 Allgemeines bürgerliches Gesetzbuch,2018-07-01,338.0
7245,§ 229 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1463.0
7246,§ 230 Allgemeines bürgerliches Gesetzbuch,2018-07-01,997.0
7247,§ 239 Allgemeines bürgerliches Gesetzbuch,2018-07-01,817.0
7248,§ 240 Allgemeines bürgerliches Gesetzbuch,2018-07-01,697.0
7249,§ 241 Allgemeines bürgerliches Gesetzbuch,2018-07-01,763.0
7250,§ 242 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1214.0
7251,§ 243 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1405.0
7252,§ 244 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1413.0
7253,§ 245 Allgemeines bürgerliches Gesetzbuch,2018-07-01,725.0
7254,§ 246 Allgemeines bürgerliches Gesetzbuch,2018-07-01,2514.0
7255,§ 247 Allgemeines bürgerliches Gesetzbuch,2018-07-01,441.0
7256,§ 248 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1091.0
7257,§ 249 Allgemeines bürgerliches Gesetzbuch,2018-07-01,898.0
7258,§ 249 Allgemeines bürgerliches Gesetzbuch,2018-08-01,1029.0
7259,§ 250 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1186.0
7260,§ 251 Allgemeines bürgerliches Gesetzbuch,2018-07-01,299.0
7261,§ 252 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1737.0
7262,§ 253 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1511.0
7263,§ 254 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1263.0
7264,§ 255 Allgemeines bürgerliches Gesetzbuch,2018-07-01,539.0
7265,§ 256 Allgemeines bürgerliches Gesetzbuch,2018-07-01,1081.0
7266,§ 256 Allgemeines bürgerliches Gesetzbuch,2018-08-01,1034.0
7267,§ 257 Allgemeines bürgerliches Gesetzbuch,2018-07-01,818.0
7268,§ 2 Abfallwirtschaftsgesetz 2002,2019-05-29,24278.0
7269,§ 2 Abfallwirtschaftsgesetz 2002,2019-08-01,26346.0
7270,§ 4 Abfallwirtschaftsgesetz 2002,2019-08-01,1572.0
7271,§ 6 Abfallwirtschaftsgesetz 2002,2019-08-01,3402.0
7272,§ 11 Abfallwirtschaftsgesetz 2002,2019-08-01,1751.0
7273,§ 13j Abfallwirtschaftsgesetz 2002,2019-08-01,147.0
7274,§ 13k Abfallwirtschaftsgesetz 2002,2019-08-01,675.0
7275,§ 13l Abfallwirtschaftsgesetz 2002,2019-08-01,170.0
7276,§ 13m Abfallwirtschaftsgesetz 2002,2019-08-01,940.0
7277,§ 15 Abfallwirtschaftsgesetz 2002,2019-08-01,4417.0
7278,§ 17 Abfallwirtschaftsgesetz 2002,2019-08-01,4144.0
7279,§ 18 Abfallwirtschaftsgesetz 2002,2019-08-01,2444.0
7280,§ 21 Abfallwirtschaftsgesetz 2002,2019-08-01,6062.0
7281,§ 22 Abfallwirtschaftsgesetz 2002,2019-08-01,9662.0
7282,§ 22a Abfallwirtschaftsgesetz 2002,2019-08-01,3636.0
7283,§ 24a Abfallwirtschaftsgesetz 2002,2019-08-01,4918.0
7284,§ 25a Abfallwirtschaftsgesetz 2002,2019-08-01,7303.0
7285,§ 26 Abfallwirtschaftsgesetz 2002,2019-08-01,2974.0
7286,§ 27 Abfallwirtschaftsgesetz 2002,2019-08-01,955.0
7287,§ 37 Abfallwirtschaftsgesetz 2002,2019-08-01,5869.0
7288,§ 39 Abfallwirtschaftsgesetz 2002,2019-08-01,4983.0
7289,§ 47 Abfallwirtschaftsgesetz 2002,2019-08-01,6004.0
7290,§ 49 Abfallwirtschaftsgesetz 2002,2019-08-01,1791.0
7291,§ 51 Abfallwirtschaftsgesetz 2002,2019-08-01,3748.0
7292,§ 54 Abfallwirtschaftsgesetz 2002,2019-08-01,2048.0
7293,§ 62 Abfallwirtschaftsgesetz 2002,2019-08-01,5842.0
7294,§ 65 Abfallwirtschaftsgesetz 2002,2019-08-01,5563.0
7295,§ 75 Abfallwirtschaftsgesetz 2002,2019-08-01,5875.0
7296,§ 78 Abfallwirtschaftsgesetz 2002,2019-08-01,12140.0
7297,§ 79 Abfallwirtschaftsgesetz 2002,2019-08-01,18564.0
7298,§ 87c Abfallwirtschaftsgesetz 2002,2019-08-01,2329.0
7299,§ 87d Abfallwirtschaftsgesetz 2002,2019-08-01,1315.0
7300,§ 89 Abfallwirtschaftsgesetz 2002,2019-08-01,3571.0
7301,§ 89a Abfallwirtschaftsgesetz 2002,2019-08-01,450.0
7302,§ 91 Abfallwirtschaftsgesetz 2002,2019-05-29,12414.0
7303,§ 91 Abfallwirtschaftsgesetz 2002,2019-08-01,13245.0
7304,§ 91 Abfallwirtschaftsgesetz 2002,2019-10-30,13378.0
7305,§ 90a Abgabenexekutionsordnung,2019-10-30,3858.0
7306,§ 33 Abgabenverwaltungsorganisationsgesetz 2010,2019-10-30,66.0
7307,§ 10 Aktiengesetz,2019-01-01,1079.0
7308,§ 78a Aktiengesetz,2019-06-10,3162.0
7309,§ 78b Aktiengesetz,2019-06-10,1005.0
7310,§ 78c Aktiengesetz,2019-06-10,3183.0
7311,§ 78d Aktiengesetz,2019-06-10,771.0
7312,§ 78e Aktiengesetz,2019-06-10,614.0
7313,§ 95a Aktiengesetz,2019-06-10,5296.0
7314,§ 98a Aktiengesetz,2019-06-10,317.0
7315,§ 104 Aktiengesetz,2019-06-10,2341.0
7316,§ 108 Aktiengesetz,2019-06-10,3434.0
7317,§ 111 Aktiengesetz,2019-01-01,1974.0
7318,§ 128 Aktiengesetz,2019-06-10,2058.0
7319,§ 225f Aktiengesetz,2019-08-01,2043.0
7320,§ 225g Aktiengesetz,2019-08-01,2623.0
7321,§ 225h Aktiengesetz,2019-08-01,697.0
7322,§ 225i Aktiengesetz,2019-08-01,1003.0
7323,§ 225k Aktiengesetz,2019-08-01,404.0
7324,§ 225l Aktiengesetz,2019-08-01,1724.0
7325,§ 225m Aktiengesetz,2019-08-01,2634.0
7326,§ 258 Aktiengesetz,2019-07-24,868.0
7327,§ 262 Aktiengesetz,2019-01-01,16375.0
7328,§ 262 Aktiengesetz,2019-07-24,17995.0
7329,Art. 5 Aktiengesetz,2019-06-10,376.0
7330,§ 1 Alkoholsteuergesetz,2019-10-30,3547.0
7331,§ 21 Alkoholsteuergesetz,2019-10-30,2438.0
7332,§ 23 Alkoholsteuergesetz,2019-10-30,2193.0
7333,§ 116j Alkoholsteuergesetz,2019-10-30,1214.0
7334,§ 116k Alkoholsteuergesetz,2019-10-30,301.0
7335,§ 44 Allgemeines bürgerliches Gesetzbuch,2019-01-01,317.0
7336,§ 211 Allgemeines bürgerliches Gesetzbuch,2019-10-30,850.0
7337,§ 1154b Allgemeines bürgerliches Gesetzbuch,2019-09-01,3330.0
7338,§ 1164 Allgemeines bürgerliches Gesetzbuch,2019-09-01,1221.0
7339,§ 1320 Allgemeines bürgerliches Gesetzbuch,2019-07-24,933.0
7340,§ 1503 Allgemeines bürgerliches Gesetzbuch,2019-07-24,15987.0
7341,§ 1503 Allgemeines bürgerliches Gesetzbuch,2019-08-01,16113.0
7342,§ 1503 Allgemeines bürgerliches Gesetzbuch,2019-10-30,16435.0
7343,§ 3b Allgemeines Sozialversicherungsgesetz,2019-01-01,3076.0
7344,§ 5 Allgemeines Sozialversicherungsgesetz,2019-01-01,7320.0
7345,§ 5 Allgemeines Sozialversicherungsgesetz,2019-01-01,7307.0
7346,§ 5 Allgemeines Sozialversicherungsgesetz,2019-03-19,7380.0
7347,§ 5 Allgemeines Sozialversicherungsgesetz,2019-07-01,7370.0
7348,§ 5 Allgemeines Sozialversicherungsgesetz,2019-07-01,7443.0
7349,§ 7 Allgemeines Sozialversicherungsgesetz,2019-01-01,4756.0
